CuInSe2,In,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,2,1,10,0,114.818,49,15.7,49,1.78,5.7863552,166,62,68.7,1,0.4574296,
CuInSe2,In,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,2,1,10,0,114.818,49,15.7,49,1.78,5.7863552,166,62,68.7,1,0.4574296,
CuInSe2,In,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,2,1,10,0,114.818,49,15.7,49,1.78,5.7863552,166,62,68.7,1,0.4574296,
GaAs,As,2534,2,2,10,0,36.1144376,72.322295,2.599295,1.995,0.37,0.185,0.001806487,0.000188057,0.002070827,0.001648985,52.5,5.5,39.85,10.05,20.1,1,0,0.548884,2,5.050376229,263.5248796,0.1887,47.531873,-0.350451,4.065993,4.065993,4.065993,60,60,60,5.053199,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
GaAs,As,2534,2,2,10,0,36.1144376,72.322295,2.599295,1.995,0.37,0.185,0.001806487,0.000188057,0.002070827,0.001648985,52.5,5.5,39.85,10.05,20.1,1,0,0.548884,2,5.050376229,263.5248796,0.1887,47.531873,-0.350451,4.065993,4.065993,4.065993,60,60,60,5.053199,2,2,3,10,0,74.921595,33,13.1,33,2.18,9.789,139,58,29.8,1,0.2685619,
GaAs,Ga,2534,2,2,10,0,36.1144376,72.322295,2.599295,1.995,0.37,0.185,0.001806487,0.000188057,0.002070827,0.001648985,52.5,5.5,39.85,10.05,20.1,1,0,0.548884,2,5.050376229,263.5248796,0.1887,47.531873,-0.350451,4.065993,4.065993,4.065993,60,60,60,5.053199,2,2,1,10,0,69.723,31,11.8,31,1.81,5.9993018,141,47,49.9,1,0.2803221,
GaAs,Ga,2534,2,2,10,0,36.1144376,72.322295,2.599295,1.995,0.37,0.185,0.001806487,0.000188057,0.002070827,0.001648985,52.5,5.5,39.85,10.05,20.1,1,0,0.548884,2,5.050376229,263.5248796,0.1887,47.531873,-0.350451,4.065993,4.065993,4.065993,60,60,60,5.053199,2,2,1,10,0,69.723,31,11.8,31,1.81,5.9993018,141,47,49.9,1,0.2803221,
GaAs,Ga,2534,2,2,10,0,36.1144376,72.322295,2.599295,1.995,0.37,0.185,0.001806487,0.000188057,0.002070827,0.001648985,52.5,5.5,39.85,10.05,20.1,1,0,0.548884,2,5.050376229,263.5248796,0.1887,47.531873,-0.350451,4.065993,4.065993,4.065993,60,60,60,5.053199,2,2,1,10,0,69.723,31,11.8,31,1.81,5.9993018,141,47,49.9,1,0.2803221,
GaN,Be,804,2,2,5,0,11.66362075,41.86487,27.85813,2.425,1.23,0.615,0.00445036,0.001610622,0.006671176,0.002901618,96.5,49.5,28.75,21.15,42.3,1,0,0.3581909,2,5.012610744,233.7573065,1.7433,46.942827,-0.665803,3.21629,3.21629,5.239962,90,90,120,5.923649,4,2,0,0,0,9.0121831,4,5,4,1.57,9.322699,112,16,37.71,0,0.1404928,
GaN,Mg,804,2,2,5,0,11.66362075,41.86487,27.85813,2.425,1.23,0.615,0.00445036,0.001610622,0.006671176,0.002901618,96.5,49.5,28.75,21.15,42.3,1,0,0.3581909,2,5.012610744,233.7573065,1.7433,46.942827,-0.665803,3.21629,3.21629,5.239962,90,90,120,5.923649,4,2,0,0,0,24.305,12,14,12,1.31,7.646235,160,57,70.89,0,0.4096,
